Unnamed: 0,Date,Prediction,Actual,Current_Time,predictionAdjusted,actualAdjusted,predictionDiff,actualDiff
197,2024-12-03,20883.63671875,21229.3203125,2025-01-19 17:01:11,20616.140625,21368.1796875,-267.49609375,138.859375
198,2024-12-04,20925.8203125,21492.359375,2025-01-19 17:05:45,20441.255859375,21763.98046875,-484.564453125,271.62109375
199,2024-12-05,20534.087890625,21425.220703125,2025-01-19 17:10:14,20868.138671875,21615.26953125,334.05078125,190.048828125
200,2024-12-06,21184.623046875,21622.25,2025-01-19 17:14:40,20872.7265625,21780.25,-311.896484375,158.0
201,2024-12-09,20723.359375,21440.8203125,2025-01-19 17:19:05,20483.7421875,22096.66015625,-239.6171875,655.83984375
202,2024-12-10,21399.70703125,21368.1796875,2025-01-19 17:23:33,20883.63671875,22001.080078125,-516.0703125,632.900390625
203,2024-12-11,21016.40625,21763.98046875,2025-01-19 17:28:03,20925.8203125,21209.3203125,-90.5859375,-554.66015625
204,2024-12-12,21774.109375,21615.26953125,2025-01-19 17:32:33,20534.087890625,21110.509765625,-1240.021484375,-504.759765625
205,2024-12-13,21404.94921875,21780.25,2025-01-19 17:36:58,21184.623046875,21289.150390625,-220.326171875,-491.099609375
206,2024-12-16,21660.912109375,22096.66015625,2025-01-19 17:41:24,20723.359375,21503.169921875,-937.552734375,-593.490234375
207,2024-12-17,21282.30078125,22001.080078125,2025-01-19 17:45:51,21399.70703125,21797.650390625,117.40625,-203.4296875
208,2024-12-18,21352.833984375,21209.3203125,2025-01-19 17:50:17,21016.40625,21768.310546875,-336.427734375,558.990234375
209,2024-12-19,21316.724609375,21110.509765625,2025-01-19 17:54:43,21774.109375,21473.01953125,457.384765625,362.509765625
210,2024-12-20,20875.69140625,21289.150390625,2025-01-19 17:59:12,21404.94921875,21197.08984375,529.2578125,-92.060546875
211,2024-12-23,20935.955078125,21503.169921875,2025-01-19 18:03:36,21660.912109375,21012.169921875,724.95703125,-491.0
212,2024-12-24,20745.64453125,21797.650390625,2025-01-19 18:08:07,21282.30078125,20975.619140625,536.65625,-822.03125
214,2024-12-26,21478.19140625,21768.310546875,2025-01-19 18:17:04,21352.833984375,21326.16015625,-125.357421875,-442.150390625
215,2024-12-27,21253.373046875,21473.01953125,2025-01-19 18:21:29,21316.724609375,21559.5,63.3515625,86.48046875
216,2024-12-30,21488.830078125,21197.08984375,2025-01-19 18:25:59,20875.69140625,21173.0390625,-613.138671875,-24.05078125
217,2024-12-31,21344.48828125,21012.169921875,2025-01-19 18:30:24,20935.955078125,21180.970703125,-408.533203125,168.80078125
219,2025-01-02,21211.240234375,20975.619140625,2025-01-19 18:39:23,20745.64453125,20847.580078125,-465.595703125,-128.0390625
220,2025-01-03,21166.66796875,21326.16015625,2025-01-19 18:43:49,21478.19140625,20784.720703125,311.5234375,-541.439453125
221,2025-01-06,21093.99609375,21559.5,2025-01-19 18:48:16,21253.373046875,20757.41015625,159.376953125,-802.08984375
222,2025-01-07,20538.48046875,21173.0390625,2025-01-19 18:52:42,21488.830078125,21237.849609375,950.349609375,64.810546875
223,2025-01-08,21357.912109375,21180.970703125,2025-01-19 18:57:08,21344.48828125,21091.25,-13.423828125,-89.720703125
225,2025-01-10,21483.42578125,20847.580078125,2025-01-19 19:06:02,21211.240234375,21441.16015625,-272.185546875,593.580078125
226,2025-01-13,20616.869140625,20784.720703125,2025-01-19 19:10:29,21166.66796875,21566.509765625,549.798828125,781.7890625
227,2025-01-14,20812.166015625,20757.41015625,2025-01-19 19:14:59,21093.99609375,21853.0,281.830078125,1095.58984375
