Unnamed: 0,Date,Prediction,Actual,Current_Time,predictionAdjusted,actualAdjusted,predictionDiff,actualDiff
138,2024-09-12,2477.669921875,2510.5400390625,2024-11-15 04:51:56,2386.375,2592.909912109375,-91.294921875,82.369873046875
139,2024-09-13,2475.90625,2525.179931640625,2024-11-15 04:56:47,2489.033447265625,2579.14990234375,13.127197265625,53.969970703125
140,2024-09-16,2498.105712890625,2529.75,2024-11-15 05:01:39,2421.648193359375,2583.85009765625,-76.45751953125,54.10009765625
141,2024-09-17,2512.559814453125,2555.89990234375,2024-11-15 05:06:27,2499.87158203125,2590.010009765625,-12.688232421875,34.110107421875
142,2024-09-18,2522.37109375,2544.25,2024-11-15 05:11:17,2463.49462890625,2610.909912109375,-58.87646484375,66.659912109375
143,2024-09-19,2486.97265625,2592.909912109375,2024-11-15 05:16:10,2477.669921875,2642.429931640625,-9.302734375,49.52001953125
144,2024-09-20,2478.43798828125,2579.14990234375,2024-11-15 05:20:58,2475.90625,2639.449951171875,-2.53173828125,60.300048828125
145,2024-09-23,2458.68359375,2583.85009765625,2024-11-15 05:25:51,2498.105712890625,2626.43994140625,39.422119140625,42.58984375
146,2024-09-24,2569.279541015625,2590.010009765625,2024-11-15 05:30:42,2512.559814453125,2611.340087890625,-56.7197265625,21.330078125
147,2024-09-25,2593.69091796875,2610.909912109375,2024-11-15 05:35:35,2522.37109375,2620.659912109375,-71.31982421875,9.75
148,2024-09-26,2564.59326171875,2642.429931640625,2024-11-15 05:40:21,2486.97265625,2594.5,-77.62060546875,-47.929931640625
149,2024-09-27,2485.42236328125,2639.449951171875,2024-11-15 05:45:15,2478.43798828125,2603.800048828125,-6.984375,-35.64990234375
150,2024-09-30,2601.240234375,2626.43994140625,2024-11-15 05:50:02,2458.68359375,2602.659912109375,-142.556640625,-23.780029296875
151,2024-10-01,2581.95947265625,2611.340087890625,2024-11-15 05:54:54,2569.279541015625,2587.889892578125,-12.679931640625,-23.4501953125
152,2024-10-02,2616.173828125,2620.659912109375,2024-11-15 05:59:44,2593.69091796875,2594.909912109375,-22.48291015625,-25.75
153,2024-10-03,2627.6767578125,2594.5,2024-11-15 06:04:29,2564.59326171875,2573.909912109375,-63.08349609375,-20.590087890625
154,2024-10-04,2558.885986328125,2603.800048828125,2024-11-15 06:09:15,2485.42236328125,2588.719970703125,-73.463623046875,-15.080078125
155,2024-10-07,2618.60205078125,2602.659912109375,2024-11-15 06:14:02,2601.240234375,2598.25,-17.36181640625,-4.409912109375
156,2024-10-08,2584.73681640625,2587.889892578125,2024-11-15 06:18:49,2581.95947265625,2577.070068359375,-2.77734375,-10.81982421875
157,2024-10-09,2564.480224609375,2594.909912109375,2024-11-15 06:23:39,2616.173828125,2580.090087890625,51.693603515625,-14.81982421875
158,2024-10-10,2575.030029296875,2573.909912109375,2024-11-15 06:28:27,2627.6767578125,2585.81005859375,52.646728515625,11.900146484375
159,2024-10-11,2585.753173828125,2588.719970703125,2024-11-15 06:33:16,2558.885986328125,2594.300048828125,-26.8671875,5.580078125
160,2024-10-14,2513.77587890625,2598.25,2024-11-15 06:38:05,2618.60205078125,2576.199951171875,104.826171875,-22.050048828125
161,2024-10-15,2592.577392578125,2577.070068359375,2024-11-15 06:42:50,2584.73681640625,2571.510009765625,-7.840576171875,-5.56005859375
162,2024-10-16,2586.881103515625,2580.090087890625,2024-11-15 06:47:38,2564.480224609375,2581.330078125,-22.40087890625,1.239990234375
163,2024-10-17,2582.63818359375,2585.81005859375,2024-11-15 06:52:26,2575.030029296875,2578.090087890625,-7.608154296875,-7.719970703125
164,2024-10-18,2589.67919921875,2594.300048828125,2024-11-15 06:57:16,2585.753173828125,2592.280029296875,-3.926025390625,-2.02001953125
165,2024-10-21,2608.50390625,2576.199951171875,2024-11-15 07:02:05,2513.77587890625,2624.090087890625,-94.72802734375,47.89013671875
166,2024-10-22,2572.53466796875,2571.510009765625,2024-11-15 07:06:53,2592.577392578125,2610.77001953125,20.042724609375,39.260009765625
167,2024-10-23,2588.010986328125,2581.330078125,2024-11-15 07:11:44,2586.881103515625,2578.3798828125,-1.1298828125,-2.9501953125
168,2024-10-24,2564.897705078125,2578.090087890625,2024-11-15 07:16:33,2582.63818359375,2542.409912109375,17.740478515625,-35.68017578125
169,2024-10-25,2594.21728515625,2592.280029296875,2024-11-15 07:21:17,2589.67919921875,2557.219970703125,-4.5380859375,-35.06005859375
170,2024-10-28,2583.213134765625,2624.090087890625,2024-11-15 07:26:10,2608.50390625,2571.97998046875,25.290771484375,-52.110107421875
171,2024-10-29,2604.602783203125,2610.77001953125,2024-11-15 07:31:01,2572.53466796875,2574.1298828125,-32.068115234375,-36.64013671875
172,2024-10-30,2603.1728515625,2578.3798828125,2024-11-15 07:35:44,2588.010986328125,2553.1298828125,-15.161865234375,-25.25
173,2024-10-31,2590.265625,2542.409912109375,2024-11-15 07:40:29,2564.897705078125,2584.719970703125,-25.367919921875,42.31005859375
174,2024-11-01,2555.362548828125,2557.219970703125,2024-11-15 07:45:14,2594.21728515625,2558.739990234375,38.854736328125,1.52001953125
175,2024-11-04,2578.40673828125,2571.97998046875,2024-11-15 07:50:02,2583.213134765625,2576.429931640625,4.806396484375,4.449951171875
176,2024-11-05,2571.433837890625,2574.1298828125,2024-11-15 07:54:46,2604.602783203125,2514.22998046875,33.1689453125,-59.89990234375
177,2024-11-06,2570.42333984375,2553.1298828125,2024-11-15 07:59:33,2603.1728515625,2512.56005859375,32.74951171875,-40.56982421875
178,2024-11-07,2586.5576171875,2584.719970703125,2024-11-15 08:04:21,2590.265625,2531.389892578125,3.7080078125,-53.330078125
179,2024-11-08,2578.51025390625,2558.739990234375,2024-11-15 08:09:05,2555.362548828125,2509.989990234375,-23.147705078125,-48.75
180,2024-11-11,2574.641357421875,2576.429931640625,2024-11-15 08:13:57,2578.40673828125,2506.912841796875,3.765380859375,-69.51708984375
181,2024-11-12,2597.5517578125,2514.22998046875,2024-11-15 08:18:55,2571.433837890625,2493.4755859375,-26.117919921875,-20.75439453125
182,2024-11-13,2569.85498046875,2512.56005859375,2024-11-15 08:23:45,2570.42333984375,2484.490234375,0.568359375,-28.06982421875
183,2024-11-14,2537.609375,2531.389892578125,2024-11-15 08:28:33,2586.5576171875,2496.31005859375,48.9482421875,-35.079833984375
184,2024-11-15,2563.84716796875,2509.989990234375,2024-11-17 23:18:13,2578.51025390625,2514.10009765625,14.6630859375,4.110107421875
185,2024-11-18,2537.53857421875,2506.912841796875,2024-11-18 23:18:05,2574.641357421875,2512.449951171875,37.102783203125,5.537109375
186,2024-11-19,2527.998779296875,2493.4755859375,2024-11-19 23:54:27,2597.5517578125,,69.552978515625,
188,2024-11-20,2528.026123046875,2484.490234375,2024-11-20 23:55:22,2569.85498046875,2497.67529296875,41.828857421875,13.18505859375
190,2024-11-21,2552.69775390625,2496.31005859375,2024-11-21 23:55:42,2537.609375,2508.923583984375,-15.08837890625,12.613525390625
192,2024-11-22,2522.219482421875,2514.10009765625,2024-11-24 23:18:15,2563.84716796875,2513.85009765625,41.627685546875,-0.25
193,2024-11-25,2534.61865234375,2512.449951171875,2024-11-26 23:55:14,2537.53857421875,2548.133056640625,2.919921875,35.68310546875
194,2024-11-26,2478.228271484375,,2024-11-27 00:00:00,2527.998779296875,2573.699951171875,49.7705078125,
195,2024-11-27,2535.066162109375,2497.67529296875,2024-11-27 23:55:52,2528.026123046875,2594.3798828125,-7.0400390625,96.70458984375
197,2024-11-28,2558.5458984375,2508.923583984375,2024-11-28 23:55:26,2552.69775390625,2606.080078125,-5.84814453125,97.156494140625
199,2024-11-29,2541.894775390625,2513.85009765625,2024-12-01 23:18:34,2522.219482421875,2614.27001953125,-19.67529296875,100.419921875
200,2024-12-02,2529.95947265625,2548.133056640625,2024-12-02 23:18:30,2534.61865234375,2617.800048828125,4.6591796875,69.6669921875
201,2024-12-03,2536.275146484375,2573.699951171875,2025-01-15 21:02:47,2478.228271484375,2595.489990234375,-58.046875,21.7900390625
202,2024-12-04,2578.057861328125,2594.3798828125,2025-01-15 21:07:14,2535.066162109375,2588.43994140625,-42.99169921875,-5.93994140625
203,2024-12-05,2600.8056640625,2606.080078125,2025-01-15 21:11:41,2558.5458984375,2573.97998046875,-42.259765625,-32.10009765625
204,2024-12-06,2584.60791015625,2614.27001953125,2025-01-15 21:16:09,2541.894775390625,2556.340087890625,-42.713134765625,-57.929931640625
205,2024-12-09,2585.109375,2617.800048828125,2025-01-15 21:20:36,2529.95947265625,2544.60009765625,-55.14990234375,-73.199951171875
206,2024-12-10,2558.069580078125,2595.489990234375,2025-01-15 21:25:05,2536.275146484375,2533.070068359375,-21.79443359375,-62.419921875
207,2024-12-11,2588.4775390625,2588.43994140625,2025-01-15 21:29:31,2578.057861328125,2537.6298828125,-10.419677734375,-50.81005859375
208,2024-12-12,2600.666748046875,2573.97998046875,2025-01-15 21:33:57,2600.8056640625,2481.10009765625,0.138916015625,-92.8798828125
209,2024-12-13,2571.5654296875,2556.340087890625,2025-01-15 21:38:24,2584.60791015625,2474.64990234375,13.04248046875,-81.690185546875
210,2024-12-16,2572.471923828125,2544.60009765625,2025-01-15 21:42:52,2585.109375,2469.8701171875,12.637451171875,-74.72998046875
211,2024-12-17,2573.998291015625,2533.070068359375,2025-01-15 21:47:19,2558.069580078125,2490.18994140625,-15.9287109375,-42.880126953125
212,2024-12-18,2550.262939453125,2537.6298828125,2025-01-15 21:51:46,2588.4775390625,2483.1201171875,38.214599609375,-54.509765625
213,2024-12-19,2509.581298828125,2481.10009765625,2025-01-15 21:56:13,2600.666748046875,2508.830078125,91.08544921875,27.72998046875
214,2024-12-20,2501.80078125,2474.64990234375,2025-01-15 22:00:39,2571.5654296875,2511.419921875,69.7646484375,36.77001953125
215,2024-12-23,2513.197021484375,2469.8701171875,2025-01-15 22:05:06,2572.471923828125,2543.14990234375,59.27490234375,73.27978515625
219,2024-12-27,2472.307373046875,2490.18994140625,2025-01-15 22:22:56,2573.998291015625,2541.2900390625,101.69091796875,51.10009765625
220,2024-12-30,2470.788330078125,2483.1201171875,2025-01-15 22:27:23,2550.262939453125,2549.580078125,79.474609375,66.4599609375
224,2025-01-02,2514.608642578125,2508.830078125,2025-01-16 00:28:51,2509.581298828125,2523.72998046875,-5.02734375,14.89990234375
225,2025-01-03,2518.592529296875,2511.419921875,2025-01-16 09:03:17,2501.80078125,2514.81005859375,-16.791748046875,3.39013671875
227,2025-01-07,2509.305419921875,2543.14990234375,2025-01-16 09:12:18,2513.197021484375,2521.219970703125,3.8916015625,-21.929931640625
228,2025-01-08,2540.473388671875,2541.2900390625,2025-01-16 09:16:47,2472.307373046875,2570.830078125,-68.166015625,29.5400390625
229,2025-01-09,2552.7783203125,2549.580078125,2025-01-16 09:21:15,2470.788330078125,2585.860107421875,-81.989990234375,36.280029296875
230,2025-01-10,2566.755126953125,2523.72998046875,2025-01-16 09:25:43,2514.608642578125,2617.409912109375,-52.146484375,93.679931640625
231,2025-01-13,2587.797119140625,2514.81005859375,2025-01-16 09:30:11,2518.592529296875,2616.684814453125,-69.20458984375,101.874755859375
232,2025-01-14,2578.486572265625,2521.219970703125,2025-01-16 23:51:00,2509.305419921875,2638.418212890625,-69.18115234375,117.1982421875
233,2025-01-15,2556.487548828125,2570.830078125,2025-01-16 23:55:25,2540.473388671875,2647.989990234375,-16.01416015625,77.159912109375
